fuel_type,body_type,kilometer,transmission_type,owner_no,brand,model,model_year,price,registration_year,seats_count,RDO_no,car_engine_cc,mileage,color,gear_box,location,age
Petrol,SUV,6517,Manual,1,Maruti,Maruti Brezza,2023,1275000.0,2023,5,TS08,1462,17.38,White,5,hyderabad,0
Diesel,SUV,70427,Manual,1,Hyundai,Hyundai Creta,2018,950000.0,2018,5,TS08,1396,22.1,Black,6,hyderabad,5
Petrol,Hatchback,52306,Automatic,1,Maruti,Maruti Alto K10,2018,400000.0,2018,5,TS07,998,23.95,Grey,5,hyderabad,5
Diesel,Sedan,111670,Automatic,1,Volkswagen,Volkswagen Vento,2015,550000.0,2015,5,TS08,1498,21.21,White,7,hyderabad,8
Petrol,Hatchback,40000,Manual,1,Maruti,Maruti Wagon R,2019,475000.0,2019,5,TS10,998,21.79,Others,5,hyderabad,4
Diesel,Hatchback,67000,Manual,1,Hyundai,Hyundai i20 Active,2017,720000.0,2017,5,TS08,1396,21.19,Silver,6,hyderabad,6
Diesel,Sedan,77000,Automatic,1,BMW,BMW 5 Series,2018,4050000.0,2018,5,TS08,1995,20.37,Blue,8,hyderabad,5
Diesel,SUV,71000,Automatic,1,BMW,BMW X5,2016,3875000.0,2016,5,TS08,2993,15.97,Black,8,hyderabad,7
Petrol,Sedan,88471,Manual,3,Honda,Honda City,2012,417000.0,2012,5,AP10,1497,16.8,Silver,5,hyderabad,11
Diesel,Hatchback,88479,Manual,1,Hyundai,Hyundai Grand i10,2018,532000.0,2019,5,TS07,1186,24.0,Silver,5,hyderabad,4
Petrol,MUV,39000,Manual,1,Maruti,Maruti XL6,2020,1150000.0,2020,6,TS08,1462,19.01,Blue,5,hyderabad,3
Diesel,Sedan,50003,Automatic,1,Volkswagen,Volkswagen Vento,2018,944000.0,2018,5,TS08,1498,22.15,Blue,7,hyderabad,5
Petrol,Hatchback,82163,Manual,1,Hyundai,Hyundai Grand i10,2017,501000.0,2017,5,TS08,1197,18.9,Others,5,hyderabad,6
Petrol,Hatchback,40000,Manual,1,Maruti,Maruti Baleno,2022,850000.0,2022,5,TS07,1197,22.35,White,5,hyderabad,1
Petrol,Hatchback,108560,Manual,1,Maruti,Maruti Swift,2016,472000.0,2016,5,TS07,1197,22.38,Others,5,hyderabad,7
Diesel,SUV,70000,Manual,1,Mahindra,Mahindra XUV500,2014,860000.0,2014,7,DL12,2179,15.1,Black,6,hyderabad,9
Petrol,Hatchback,28292,Manual,1,Datsun,Datsun RediGO,2021,469000.00000000006,2021,5,TS05,999,21.7,Brown,5,hyderabad,2
Petrol,Hatchback,117467,Manual,1,Maruti,Maruti Alto 800,2017,289000.0,2018,5,TS08,796,24.7,Silver,5,hyderabad,5
Petrol,Hatchback,65000,Manual,1,Maruti,Maruti Baleno,2019,690000.0,2019,5,TS13,1197,21.4,Maroon,5,hyderabad,4
Petrol,Hatchback,60541,Manual,1,Hyundai,Hyundai i10,2012,321000.0,2013,5,AP29,1197,20.36,Red,5,hyderabad,10
Petrol,SUV,60000,Manual,1,Ford,Ford Ecosport,2015,575000.0,2015,5,TS07,999,18.88,Silver,5,hyderabad,8
Petrol,Sedan,76355,Manual,1,Honda,Honda City,2019,890000.0,2019,5,TS09,1497,17.4,White,5,hyderabad,4
Petrol,Hatchback,60000,Automatic,1,Maruti,Maruti S-Presso,2021,525000.0,2021,5,,998,21.7,Others,5,hyderabad,2
Diesel,SUV,50000,Manual,1,Nissan,Nissan Terrano,2019,900000.0,2019,5,TS15,1461,19.87,Others,5,hyderabad,4
Diesel,SUV,96000,Manual,1,MG,MG Hector,2019,1650000.0,2020,5,TS09,1956,17.41,Silver,6,hyderabad,3
Diesel,SUV,63000,Manual,1,Mahindra,Mahindra XUV300,2020,1120000.0,2020,5,TS07,1497,20.0,Red,6,hyderabad,3
Petrol,Hatchback,40000,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,599000.0,2020,5,TS29,1197,20.7,Blue,5,hyderabad,3
Petrol,SUV,30000,Manual,1,Hyundai,Hyundai Venue,2021,1019999.9999999999,2021,5,,998,18.0,Others,6,hyderabad,2
Petrol,Sedan,101543,Manual,1,Maruti,Maruti Swift Dzire,2014,443000.0,2015,5,TS07,1197,22.41,Silver,5,hyderabad,8
Petrol,Hatchback,66424,Manual,1,Maruti,Maruti Baleno,2016,644000.0,2016,5,TS08,1197,21.4,Blue,5,hyderabad,7
Petrol,SUV,120000,Manual,1,Maruti,Maruti SX4 S Cross,2020,750000.0,2020,5,,1462,18.55,Others,5,hyderabad,3
Petrol,Hatchback,33433,Manual,1,Tata,Tata Tiago,2018,519000.00000000006,2018,5,TS10,1199,23.84,Orange,5,hyderabad,5
Diesel,Hatchback,72169,Manual,1,Hyundai,Hyundai i20,2016,695000.0,2016,5,TS07,1396,22.54,Red,6,hyderabad,7
Petrol,Sedan,48175,Automatic,1,Honda,Honda City,2018,981000.0,2018,5,TS10,1497,18.0,Brown,4,hyderabad,5
Petrol,Hatchback,73452,Manual,1,Maruti,Maruti Celerio,2014,425000.0,2014,5,TS15,998,23.1,Yellow,5,hyderabad,9
Petrol,SUV,54807,Automatic,1,MG,MG Hector,2020,1537000.0,2020,5,TS09,1451,13.96,White,6,hyderabad,3
Petrol,Hatchback,47118,Manual,1,Maruti,Maruti Alto 800,2017,323000.0,2017,5,TS15,796,22.05,Blue,5,hyderabad,6
Petrol,SUV,100000,Manual,1,Tata,Tata Nexon,2017,700000.0,2017,5,,1198,17.0,Gray,6,hyderabad,6
Petrol,SUV,41192,Manual,1,Nissan,Nissan Magnite,2021,809000.0,2021,5,TS15,999,18.75,White,5,hyderabad,2
Diesel,SUV,70000,Manual,1,Tata,Tata Harrier,2019,1785000.0000000002,2019,5,,1956,17.0,Others,6,hyderabad,4
Diesel,SUV,105264,Automatic,1,Ford,Ford Endeavour,2016,2650000.0,2018,7,TS03,3198,10.91,Red,6,hyderabad,5
Petrol,SUV,70000,Automatic,1,Honda,Honda CR-V,2012,1195000.0,2012,5,AP09,2354,11.1,Brown,5,hyderabad,11
Diesel,SUV,50380,Automatic,1,Land Rover,Land Rover Range Rover Evoque,2017,4800000.0,2018,5,TS07,1999,15.68,Red,9,hyderabad,5
Diesel,Sedan,80000,Manual,2,Tata,Tata Manza,2010,245000.00000000003,2010,5,AP28,1248,19.0,White,5,hyderabad,13
Petrol,Hatchback,51000,Manual,1,Maruti,Maruti Celerio,2016,425000.0,2016,5,TS08,998,23.1,Grey,5,hyderabad,7
Petrol,Hatchback,31846,Manual,1,Renault,Renault KWID,2017,385000.0,2018,5,TS08,999,23.01,Silver,5,hyderabad,5
Diesel,Hatchback,63000,Manual,1,Hyundai,Hyundai Grand i10,2015,545000.0,2015,5,TS07,1120,24.0,Maroon,5,hyderabad,8
Diesel,Hatchback,114676,Manual,2,Hyundai,Hyundai i20,2015,588000.0,2016,5,TS04,1396,22.54,White,6,hyderabad,7
Diesel,Hatchback,82662,Manual,1,Hyundai,Hyundai i20,2019,747000.0,2019,5,TS08,1396,22.54,Silver,6,hyderabad,4
Petrol,Hatchback,50000,Manual,2,Maruti,Maruti Alto K10,2014,280000.0,2014,5,TS04,998,23.95,Others,5,hyderabad,9
Petrol,MUV,66518,Manual,1,Renault,Renault Triber,2019,633000.0,2020,7,TS03,999,20.0,Silver,5,hyderabad,3
Petrol,Sedan,57927,Manual,1,Honda,Honda City,2017,814000.0,2018,5,TS09,1497,17.8,Silver,5,hyderabad,5
Petrol,Sedan,40000,Manual,1,Maruti,Maruti Ciaz,2019,900000.0,2019,5,,1462,21.56,Others,5,hyderabad,4
Petrol,Hatchback,16115,Manual,1,Tata,Tata Tiago,2021,605000.0,2021,5,TS29,1199,19.01,Others,5,hyderabad,2
Petrol,Hatchback,50829,Manual,2,Hyundai,Hyundai i10,2009,270000.0,2009,5,AP29,1197,20.36,Red,5,hyderabad,14
Petrol,Hatchback,25467,Manual,1,Hyundai,Hyundai Grand i10 Nios,2019,622000.0,2019,5,TS08,1197,20.7,Others,5,hyderabad,4
Petrol,Hatchback,71071,Manual,1,Maruti,Maruti Alto 800,2020,317000.0,2020,5,TS15,796,22.05,Silver,5,hyderabad,3
Petrol,Sedan,55000,Manual,1,Hyundai,Hyundai Verna,2016,795000.0,2016,5,TS09,1591,17.01,Silver,5,hyderabad,7
Petrol,Hatchback,55563,Manual,2,Hyundai,Hyundai i20,2017,602000.0,2017,5,TS08,1197,18.6,White,5,hyderabad,6
Petrol,Hatchback,54000,Automatic,1,Hyundai,Hyundai Grand i10,2015,575000.0,2015,5,TS07,1197,18.9,Orange,4,hyderabad,8
Petrol,Hatchback,70000,Manual,2,Hyundai,Hyundai i20,2019,675000.0,2019,5,,1197,18.6,Others,5,hyderabad,4
Diesel,Sedan,54000,Automatic,1,Volvo,Volvo S60,2017,1998999.9999999998,2017,5,TS07,1969,27.03,Black,8,hyderabad,6
Petrol,SUV,41000,Automatic,1,Ford,Ford Ecosport,2016,750000.0,2016,5,TS09,1496,14.7,Grey,6,hyderabad,7
Petrol,Hatchback,70000,Manual,2,Hyundai,Hyundai i20,2011,350000.0,2011,5,,1197,18.5,Others,5,hyderabad,12
Petrol,Hatchback,62500,Manual,1,Maruti,Maruti Baleno,2020,749000.0,2020,5,TS08,1197,21.01,Red,5,hyderabad,3
Petrol,Hatchback,20000,Manual,1,Hyundai,Hyundai Santro,2021,550000.0,2021,5,,1086,20.3,Others,5,hyderabad,2
Petrol,Hatchback,60350,Manual,1,Hyundai,Hyundai i20,2016,599000.0,2016,5,TS07,1197,18.6,White,5,hyderabad,7
Petrol,Hatchback,52266,Manual,1,Hyundai,Hyundai i20,2015,570000.0,2015,5,TS08,1197,18.6,Red,5,hyderabad,8
Diesel,Sedan,58431,Manual,1,Maruti,Maruti Ciaz,2018,894999.9999999999,2018,5,TA13,1248,28.09,Blue,5,hyderabad,5
Petrol,Sedan,41372,Automatic,1,Honda,Honda City,2017,1011000.0,2018,5,TS10,1497,18.0,Silver,5,hyderabad,5
Petrol,Hatchback,46863,Manual,2,Maruti,Maruti Alto 800,2014,267000.0,2014,5,TS07,796,22.05,Silver,5,hyderabad,9
Petrol,Sedan,66500,Automatic,1,Nissan,Nissan Sunny,2014,570000.0,2014,5,TS07,1498,17.97,Silver,5,hyderabad,9
Petrol,Hatchback,49374,Manual,2,Hyundai,Hyundai i10,2014,369000.0,2015,5,TS09,1086,19.81,Silver,5,hyderabad,8
Diesel,Sedan,120000,Manual,2,Skoda,Skoda Rapid,2012,360000.0,2012,5,AP11,1598,20.5,Others,5,hyderabad,11
Petrol,Hatchback,62832,Manual,1,Tata,Tata Tiago,2021,605000.0,2021,5,TS32,1199,19.01,Silver,5,hyderabad,2
Petrol,Hatchback,61155,Manual,2,Hyundai,Hyundai i20,2016,585000.0,2017,5,TS08,1197,18.6,Silver,5,hyderabad,6
Diesel,Hatchback,75000,Automatic,1,BMW,BMW 1 Series,2014,1798999.9999999998,2014,5,TS09,1995,20.58,Red,8,hyderabad,9
Petrol,Hatchback,12045,Manual,2,Maruti,Maruti Swift,2021,723000.0,2021,5,TS29,1197,22.38,Silver,5,hyderabad,2
Petrol,Sedan,60700,Manual,1,Maruti,Maruti Ciaz,2020,894999.9999999999,2020,5,TS30,1462,20.65,White,5,hyderabad,3
Diesel,Sedan,85000,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2013,1350000.0,2013,5,AP09,2143,14.84,White,7,hyderabad,10
Petrol,Sedan,44276,Automatic,1,Honda,Honda City,2020,1320000.0,2020,5,TS08,1497,16.4,Golden Brown,5,hyderabad,3
Diesel,Sedan,99000,Automatic,1,Audi,Audi A4,2015,1998999.9999999998,2015,5,TS09,1968,17.11,Black,8,hyderabad,8
Diesel,Sedan,78000,Automatic,1,Audi,Audi A6,2015,2499000.0,2015,5,TS09,1968,17.68,Black,8,hyderabad,8
Diesel,Sedan,70000,Automatic,2,Jaguar,Jaguar XF,2013,1700000.0,2013,5,AP26,2179,16.36,White,8,hyderabad,10
Diesel,Sedan,70000,Automatic,1,Jaguar,Jaguar XF,2013,1800000.0,2013,5,AP26,2179,16.36,White,8,hyderabad,10
Diesel,Sedan,70000,Automatic,1,Jaguar,Jaguar XF,2013,1750000.0,2013,5,AP26,2179,16.36,White,8,hyderabad,10
Petrol,Hatchback,22264,Manual,1,Maruti,Maruti Alto 800,2021,429000.0,2021,5,TS08,796,22.05,White,5,hyderabad,2
Petrol,Hatchback,103763,Manual,1,Maruti,Maruti Ignis,2018,376000.0,2019,5,TS15,1197,20.89,White,5,hyderabad,4
Diesel,SUV,109000,Automatic,1,Volvo,Volvo XC60,2012,1015000.0,2012,5,AP09,1985,14.7,Brown,5,hyderabad,11
Petrol,Hatchback,49043,Manual,2,Hyundai,Hyundai i10,2012,312000.0,2012,5,AP11,1197,20.36,Silver,5,hyderabad,11
Petrol,Hatchback,70666,Automatic,2,Maruti,Maruti Celerio,2017,492000.0,2017,5,TS07,998,23.1,Red,5,hyderabad,6
Diesel,SUV,128000,Automatic,1,Land Rover,Land Rover Range Rover Sport,2011,3700000.0,2011,5,AP09,2993,14.7,Black,6,hyderabad,12
Diesel,Sedan,65815,Automatic,1,Maruti,Maruti Swift Dzire,2018,800000.0,2018,5,TS08,1248,28.4,Silver,5,hyderabad,5
Petrol,Hatchback,79000,Manual,1,Maruti,Maruti Alto,2010,165000.0,2010,5,AP20,796,19.7,Maroon,5,hyderabad,13
Petrol,Hatchback,48580,Automatic,1,Maruti,Maruti Baleno,2020,831000.0,2020,5,TS08,1197,21.4,Others,4,hyderabad,3
Petrol,Hatchback,44646,Manual,1,Hyundai,Hyundai i20,2018,691000.0,2018,5,TS07,1197,18.6,White,5,hyderabad,5
Petrol,Hatchback,71963,Manual,1,Maruti,Maruti Wagon R,2008,175000.0,2011,5,AP24,998,21.79,Red,5,hyderabad,12
Petrol,Hatchback,26678,Manual,2,Hyundai,Hyundai Grand i10,2017,493000.0,2017,5,TS13,1197,18.9,Red,5,hyderabad,6
Diesel,Sedan,152000,Manual,1,Honda,Honda City,2015,599000.0,2015,5,TS10,1498,26.0,White,6,hyderabad,8
Diesel,SUV,101000,Automatic,1,Ford,Ford Endeavour,2016,2395000.0,2016,7,TS09,2198,12.62,Maroon,6,hyderabad,7
Diesel,Hatchback,41000,Manual,1,Chevrolet,Chevrolet Beat,2012,320000.0,2012,5,AP09,936,25.44,Silver,5,hyderabad,11
Diesel,SUV,109000,Manual,1,Toyota,Toyota Fortuner,2018,3150000.0,2018,7,TS07,2755,14.24,White,6,hyderabad,5
Diesel,Sedan,83000,Manual,1,Skoda,Skoda Rapid,2017,825000.0,2017,5,TS12,1498,21.13,White,5,hyderabad,6
Diesel,Hatchback,80000,Manual,1,Maruti,Maruti Ritz,2012,375000.0,2013,5,AP28,1248,23.2,Blue,5,hyderabad,10
Diesel,Hatchback,94514,Manual,3,Maruti,Maruti Swift,2011,323000.0,2011,5,AP12,1248,22.9,Black,5,hyderabad,12
Petrol,Sedan,67037,Manual,1,Maruti,Maruti Swift Dzire,2015,487000.0,2016,5,TS15,1197,22.41,Silver,5,hyderabad,7
Diesel,SUV,120000,Manual,1,Mahindra,Mahindra Scorpio,2004,290000.0,2004,8,AP07,2179,10.5,Red,5,hyderabad,19
Petrol,Hatchback,35540,Manual,2,Toyota,Toyota Glanza,2019,709000.0,2020,5,TS11,1197,22.35,White,5,hyderabad,3
Diesel,SUV,47627,Manual,1,Renault,Renault Captur,2019,983000.0,2019,5,TS07,1461,20.37,Orange,6,hyderabad,4
Petrol,Sedan,98000,Automatic,1,Toyota,Toyota Corolla Altis,2009,450000.0,2009,5,AP09,1794,14.53,White,7,hyderabad,14
Petrol,Hatchback,55943,Manual,1,Hyundai,Hyundai i20,2018,672000.0,2018,5,TS07,1197,18.6,Silver,5,hyderabad,5
Diesel,SUV,71000,Automatic,1,Hyundai,Hyundai Creta,2018,1350000.0,2018,5,TS07,1582,17.01,White,6,hyderabad,5
Petrol,Hatchback,117924,Automatic,1,Maruti,Maruti Celerio,2018,457000.0,2018,5,TS03,998,23.1,Others,5,hyderabad,5
Petrol,Hatchback,92195,Manual,1,Maruti,Maruti Wagon R,2013,311000.0,2014,5,AP07,998,18.9,White,5,hyderabad,9
Petrol,Sedan,40000,Automatic,3,Hyundai,Hyundai Sonata,2003,150000.0,2003,5,AP10,2359,11.0,Silver,4,hyderabad,20
Petrol,Hatchback,49009,Automatic,1,Maruti,Maruti Swift,2018,623000.0,2018,5,TS07,1197,22.56,Blue,5,hyderabad,5
Petrol,SUV,31650,Automatic,1,Kia,Kia Sonet,2020,1090000.0,2020,5,TS07,998,18.3,Black,7,hyderabad,3
Petrol,MUV,20000,Manual,1,Kia,Kia Carens,2022,1600000.0,2022,7,TS12,1353,16.2,White,6,hyderabad,1
Petrol,Hatchback,70000,Manual,1,Hyundai,Hyundai i10,2009,200000.0,2009,5,AP16,1197,20.36,Others,5,hyderabad,14
Diesel,Sedan,39000,Automatic,1,Hyundai,Hyundai Verna,2018,925000.0,2018,5,TS08,1582,18.0,Black,6,hyderabad,5
Petrol,SUV,10000,Automatic,1,Mahindra,Mahindra XUV300,2022,1150000.0,2022,5,TS07,1197,16.5,Others,6,hyderabad,1
Diesel,SUV,93615,Automatic,1,Hyundai,Hyundai Creta,2018,1150000.0,2018,5,TS12,1582,17.01,White,6,hyderabad,5
Petrol,MUV,6400,Manual,1,Toyota,Toyota Innova Crysta,2022,2550000.0,2022,7,,2694,8.0,White,5,hyderabad,1
Petrol,Sedan,16727,Manual,2,Maruti,Maruti Ciaz,2022,894999.9999999999,2022,5,TS04,1462,20.65,Others,5,hyderabad,1
Petrol,SUV,63334,Manual,3,Hyundai,Hyundai Creta,2019,1009000.0,2019,5,TS04,1591,15.8,Red,6,hyderabad,4
Petrol,SUV,14000,Manual,1,Nissan,Nissan Magnite,2021,1050000.0,2022,5,TS08,999,20.0,Red,5,hyderabad,1
Petrol,Hatchback,96540,Manual,1,Maruti,Maruti Ignis,2018,441000.0,2018,5,TS13,1197,20.89,Blue,5,hyderabad,5
Petrol,Sedan,92585,Automatic,1,Toyota,Toyota Yaris,2018,759000.0,2018,5,TS07,1496,17.8,White,7,hyderabad,5
Petrol,SUV,53861,Manual,1,Ford,Ford Ecosport,2014,425000.0,2014,5,TS13,1499,15.8,Silver,5,hyderabad,9
Petrol,Hatchback,65761,Manual,2,Maruti,Maruti Wagon R,2012,306000.0,2012,5,AP09,998,18.9,Silver,5,hyderabad,11
Diesel,Sedan,67000,Manual,2,Volkswagen,Volkswagen Vento,2015,600000.0,2015,5,TS07,1498,22.27,Golden,5,hyderabad,8
Diesel,SUV,122100,Manual,2,Jeep,Jeep Compass,2018,1385000.0,2018,5,TS13,1956,17.1,Silver,6,hyderabad,5
Diesel,Sedan,53873,Automatic,1,Maruti,Maruti Swift Dzire,2017,736000.0,2018,5,TS07,1248,28.4,Brown,5,hyderabad,5
Diesel,SUV,60000,Manual,1,Maruti,Maruti Vitara Brezza,2019,840000.0,2019,5,TS09,1248,24.3,Others,5,hyderabad,4
Diesel,Hatchback,89197,Manual,2,Maruti,Maruti Swift,2013,426000.0,2013,5,AP13,1248,22.9,Red,5,hyderabad,10
Petrol,Hatchback,30000,Manual,1,Datsun,Datsun RediGO,2020,305000.0,2020,5,,799,22.7,Others,5,hyderabad,3
Petrol,Hatchback,70000,Manual,1,Hyundai,Hyundai i20,2018,629000.0,2018,5,,1197,18.6,Others,5,hyderabad,5
Petrol,Hatchback,28700,Automatic,1,Maruti,Maruti Baleno,2021,869000.0,2021,5,TS07,1197,19.56,Grey,4,hyderabad,2
Petrol,Sedan,20000,Automatic,2,Volkswagen,Volkswagen Virtus,2022,1850000.0,2022,5,TS08,999,18.12,White,6,hyderabad,1
Petrol,Hatchback,91629,Manual,1,Hyundai,Hyundai i10,2012,300000.0,2012,5,AP28,1197,20.36,Silver,5,hyderabad,11
Diesel,Hatchback,30000,Manual,1,Ford,Ford Freestyle,2021,850000.0,2021,5,,1499,23.8,White,5,hyderabad,2
Petrol,Hatchback,7058,Manual,1,Maruti,Maruti Baleno,2022,869999.9999999999,2022,5,TS08,1197,21.01,Nexa Blue,5,hyderabad,1
Diesel,Sedan,86500,Automatic,1,Maruti,Maruti Swift Dzire,2017,775000.0,2017,5,TS08,1248,28.4,White,5,hyderabad,6
Petrol,Sedan,76438,Manual,2,Honda,Honda Amaze,2015,416000.0,2015,5,TS16,1198,18.0,Brown,5,hyderabad,8
Petrol,SUV,24489,Manual,2,Hyundai,Hyundai Creta,2017,1025000.0,2017,5,TS07,1591,13.0,Black,6,hyderabad,6
Petrol,Hatchback,20000,Automatic,1,Maruti,Maruti Swift,2022,790000.0,2022,5,,1197,22.56,Others,5,hyderabad,1
Diesel,Sedan,110600,Manual,1,Hyundai,Hyundai Verna,2017,855000.0000000001,2017,5,TS09,1582,23.9,Silver,6,hyderabad,6
Petrol,Hatchback,63840,Manual,2,Maruti,Maruti Baleno,2019,649000.0,2020,5,TS07,1197,21.4,Blue,5,hyderabad,3
Petrol,Hatchback,74000,Manual,1,Hyundai,Hyundai i10,2009,229999.99999999997,2009,5,AP29,1197,20.36,Red,5,hyderabad,14
Petrol,Hatchback,21314,Manual,1,Tata,Tata Tiago,2021,599000.0,2021,5,TS08,1199,19.01,Silver,5,hyderabad,2
Diesel,Sedan,40007,Automatic,1,Hyundai,Hyundai Verna,2017,900000.0,2018,5,TS07,1582,18.0,White,6,hyderabad,5
Diesel,Sedan,89997,Manual,2,Maruti,Maruti Swift Dzire,2015,622000.0,2015,5,TS07,1248,26.59,Red,5,hyderabad,8
Petrol,Hatchback,64736,Manual,1,Honda,Honda Brio,2014,362000.0,2014,5,TS10,1198,19.4,White,5,hyderabad,9
Diesel,SUV,105000,Automatic,1,Audi,Audi Q3,2013,1295000.0,2013,5,AP09,1968,15.73,White,7,hyderabad,10
Petrol,SUV,40687,Manual,1,Maruti,Maruti SX4 S Cross,2020,964000.0,2021,5,TS02,1462,18.55,Others,5,hyderabad,2
Petrol,Sedan,33000,Automatic,2,Ford,Ford Fiesta,2012,395000.0,2013,5,AP28,1499,16.97,Blue,6,hyderabad,10
Petrol,Hatchback,57000,Automatic,1,Maruti,Maruti Celerio,2016,459999.99999999994,2017,5,TS07,998,23.1,Silver,5,hyderabad,6
Diesel,MUV,120000,Manual,2,Toyota,Toyota Innova,2006,400000.0,2006,8,AP10,2494,12.8,Others,5,hyderabad,17
Diesel,SUV,88000,Manual,1,Kia,Kia Seltos,2019,1325000.0,2019,5,TS08,1493,20.8,Blue,6,hyderabad,4
Petrol,Hatchback,80000,Manual,3,Hyundai,Hyundai i10,2009,215000.0,2009,5,AP28,1197,20.36,Others,5,hyderabad,14
Petrol,SUV,49500,Manual,1,Hyundai,Hyundai Venue,2020,1050000.0,2020,5,TS07,998,18.0,Red,6,hyderabad,3
Petrol,Hatchback,15985,Manual,1,Renault,Renault KWID,2020,465000.00000000006,2020,5,TS08,999,21.46,Brown,5,hyderabad,3
Petrol,Sedan,85871,Manual,2,Honda,Honda City,2015,574000.0,2015,5,TS07,1497,17.4,Red,5,hyderabad,8
Petrol,Hatchback,73665,Manual,1,Hyundai,Hyundai i10,2012,295000.0,2012,5,AP10,1197,20.36,Silver,5,hyderabad,11
Petrol,SUV,31614,Automatic,1,Land Rover,Land Rover Range Rover,2020,260000.0,2021,5,TS07,2995,13.33,Black,8,hyderabad,2
Petrol,Sedan,70380,Manual,1,Tata,Tata Tigor,2021,707000.0,2021,5,TS08,1199,19.28,Blue,5,hyderabad,2
Petrol,Hatchback,73202,Manual,1,Hyundai,Hyundai i20,2016,605000.0,2016,5,TS11,1197,18.6,Red,5,hyderabad,7
Petrol,Sedan,80000,Automatic,1,Honda,Honda Amaze,2016,565000.0,2016,5,TS08,1199,18.3,Goldan BRWOON,4,hyderabad,7
Diesel,Hatchback,58006,Manual,1,Maruti,Maruti Swift,2017,608000.0,2018,5,TS09,1248,25.2,White,5,hyderabad,5
Petrol,Hatchback,64000,Automatic,1,Maruti,Maruti Swift,2019,725000.0,2019,5,TS09,1197,21.21,m grey,5,hyderabad,4
Petrol,Hatchback,50670,Manual,2,Honda,Honda Brio,2014,369000.0,2014,5,TS12,1198,19.4,White,5,hyderabad,9
Petrol,Hatchback,41058,Automatic,2,Hyundai,Hyundai Santro,2020,508000.0,2020,5,TS08,1086,20.3,Others,5,hyderabad,3
Diesel,SUV,120000,Manual,1,Renault,Renault Duster,2013,360000.0,2013,5,AP10,1461,20.45,White,5,hyderabad,10
Petrol,Hatchback,56367,Manual,2,Maruti,Maruti Wagon R Stingray,2014,399000.0,2014,5,TS07,998,20.51,Silver,5,hyderabad,9
Petrol,SUV,41000,Manual,1,Hyundai,Hyundai Venue,2019,919999.9999999999,2019,5,TS08,998,18.27,Grey,6,hyderabad,4
Petrol,Hatchback,40000,Manual,1,Hyundai,Hyundai i20,2019,740000.0,2019,5,TS07,1197,18.6,Blue,5,hyderabad,4
Petrol,Hatchback,16000,Automatic,1,Hyundai,Hyundai Grand i10,2016,625000.0,2016,5,TS09,1197,18.9,Maroon,4,hyderabad,7
Petrol,Hatchback,69900,Automatic,1,Maruti,Maruti Celerio,2016,450000.0,2016,5,TS06,998,23.1,Silver,5,hyderabad,7
Petrol,Sedan,120000,Manual,1,Honda,Honda City,2016,650000.0,2016,5,TS09,1497,17.8,Silver,5,hyderabad,7
Petrol,Hatchback,95000,Manual,1,Tata,Tata Tiago,2016,450000.0,2016,5,TS15,1199,23.84,Silver,5,hyderabad,7
Diesel,Sedan,35000,Automatic,1,Audi,Audi A3,2018,2445000.0,2019,5,TS07,1968,20.38,Black,6,hyderabad,4
Petrol,Sedan,66000,Automatic,1,Honda,Honda City,2014,675000.0,2014,5,TS09,1497,18.0,White,5,hyderabad,9
Diesel,Sedan,67905,Manual,1,Maruti,Maruti Ciaz,2016,652000.0,2016,5,TS09,1248,28.09,Silver,5,hyderabad,7
Petrol,Hatchback,19348,Manual,1,Hyundai,Hyundai Santro,2019,496000.0,2019,5,TS13,1086,20.3,Others,5,hyderabad,4
Petrol,Sedan,35000,Manual,1,Honda,Honda Amaze,2017,650000.0,2017,5,TS07,1198,17.8,Brown,5,hyderabad,6
Petrol,Sedan,30811,Manual,1,Hyundai,Hyundai Verna,2017,789000.0,2017,5,TS09,1591,17.01,Others,5,hyderabad,6
Petrol,Hatchback,73227,Manual,2,Maruti,Maruti Celerio X,2019,458000.0,2019,5,TS08,998,21.63,Others,5,hyderabad,4
Diesel,Sedan,80000,Manual,2,Tata,Tata Manza,2010,200000.0,2010,5,AP28,1248,19.0,White,5,hyderabad,13
Petrol,Hatchback,90184,Manual,1,Honda,Honda Brio,2012,311000.0,2012,5,AP28,1198,19.4,White,5,hyderabad,11
Petrol,SUV,30000,Manual,1,Maruti,Maruti SX4 S Cross,2021,1000000.0,2021,5,,1462,18.55,Blue,5,hyderabad,2
Petrol,Sedan,66039,Manual,1,Hyundai,Hyundai Verna,2016,613000.0,2016,5,TS07,1591,17.01,Others,5,hyderabad,7
Diesel,Sedan,120000,Manual,2,Hyundai,Hyundai Xcent,2017,390000.0,2017,5,TS10,1186,25.4,Others,5,hyderabad,6
Petrol,Sedan,89205,Manual,2,Honda,Honda City,2013,517000.0,2013,5,AP28,1497,16.8,Silver,5,hyderabad,10
Petrol,SUV,50000,Manual,1,Hyundai,Hyundai Venue,2020,999000.0,2020,5,,998,18.0,Others,6,hyderabad,3
Petrol,Hatchback,80000,Automatic,1,Maruti,Maruti Baleno,2018,740000.0,2018,5,TS09,1197,21.4,Others,4,hyderabad,5
Diesel,SUV,29000,Manual,1,MG,MG Hector,2020,1650000.0,2020,5,TS08,1956,17.41,b red,6,hyderabad,3
